Suburb,State,Postcode,Longitude ,Latitude 
CHESHUNT,VIC,3678,146.482439,-36.68892
CHESHUNT SOUTH,VIC,3678,146.482439,-36.68892
DOCKER,VIC,3678,146.482439,-36.68892
DOCKERS PLAINS,VIC,3678,146.482439,-36.68892
EAST WANGARATTA,VIC,3678,146.482439,-36.68892
EDI,VIC,3678,146.482439,-36.68892
EDI UPPER,VIC,3678,146.482439,-36.68892
EVERTON,VIC,3678,146.482439,-36.68892
EVERTON UPPER,VIC,3678,146.482439,-36.68892
KILLAWARRA,VIC,3678,146.482439,-36.68892
KING VALLEY,VIC,3678,146.482439,-36.68892
LACEBY,VIC,3678,146.482439,-36.68892
LONDRIGAN,VIC,3678,146.482439,-36.68892
MARKWOOD,VIC,3678,146.482439,-36.68892
MEADOW CREEK,VIC,3678,146.482439,-36.68892
MILAWA,VIC,3678,146.482439,-36.68892
NORTH WANGARATTA,VIC,3678,146.482439,-36.68892
OXLEY,VIC,3678,146.482439,-36.68892
OXLEY FLATS,VIC,3678,146.482439,-36.68892
PEECHELBA,VIC,3678,146.482439,-36.68892
PEECHELBA EAST,VIC,3678,146.482439,-36.68892
ROSE RIVER,VIC,3678,146.482439,-36.68892
TARRAWINGEE,VIC,3678,146.482439,-36.68892
WABONGA,VIC,3678,146.482439,-36.68892
WALDARA,VIC,3678,146.482439,-36.68892
WANGANDARY,VIC,3678,146.482439,-36.68892
WANGARATTA FORWARD,VIC,3678,146.482439,-36.68892
WANGARATTA SOUTH,VIC,3678,146.482439,-36.68892
WHITLANDS,VIC,3678,146.482439,-36.68892
BORALMA,VIC,3682,146.428656,-36.174271
LILLIPUT,VIC,3682,146.428656,-36.174271
NORONG,VIC,3682,146.428656,-36.174271
SPRINGHURST,VIC,3682,146.428656,-36.174271
CHILTERN,VIC,3683,146.604622,-36.180787
CHILTERN VALLEY,VIC,3683,146.604622,-36.180787
CORNISHTOWN,VIC,3683,146.604622,-36.180787
INDIGO,VIC,3683,146.604622,-36.180787
BOORHAMAN NORTH,VIC,3685,146.470638,-36.056449
BRIMIN,VIC,3685,146.470638,-36.056449
BROWNS PLAINS,VIC,3685,146.470638,-36.056449
CARLYLE,VIC,3685,146.4848179,-36.00913619
DUGAYS BRIDGE,VIC,3685,146.470638,-36.056449
GOORAMADDA,VIC,3685,146.470638,-36.056449
GREAT SOUTHERN,VIC,3685,146.470638,-36.056449
LAKE MOODEMERE,VIC,3685,146.470638,-36.056449
NORONG CENTRAL,VIC,3685,146.470638,-36.056449
PRENTICE NORTH,VIC,3685,146.470638,-36.056449
RUTHERGLEN,VIC,3685,146.470638,-36.056449
CARLYLE,VIC,3687,146.415927,-36.018771
WAHGUNYAH,VIC,3687,146.415927,-36.018771
BARNAWARTHA,VIC,3688,146.717193,-36.119195
BARNAWARTHA NORTH,VIC,3688,146.717193,-36.119195
INDIGO UPPER,VIC,3688,146.717193,-36.119195
INDIGO VALLEY,VIC,3688,146.717193,-36.119195
WODONGA,VIC,3689,144.989793,-37.67576
WEST WODONGA,VIC,3690,146.864361,-36.135717
WODONGA,VIC,3690,146.864361,-36.135717
WODONGA PLAZA,VIC,3690,146.864361,-36.135717
ALLANS FLAT,VIC,3691,147.880991,-36.027154
BANDIANA,VIC,3691,146.9307559,-36.13591208
BARANDUDA,VIC,3691,147.880991,-36.027154
BARNAWARTHA NORTH,VIC,3691,146.7480309,-36.08708986
BELLBRIDGE,VIC,3691,147.880991,-36.027154
BERRINGAMA,VIC,3691,147.880991,-36.027154
BETHANGA,VIC,3691,147.880991,-36.027154
BONEGILLA,VIC,3691,147.880991,-36.027154
BUNGIL,VIC,3691,147.880991,-36.027154
CASTLE CREEK,VIC,3691,147.880991,-36.027154
CORAL BANK,VIC,3691,147.880991,-36.027154
DEDERANG,VIC,3691,147.880991,-36.027154
EBDEN,VIC,3691,147.880991,-36.027154
GATEWAY ISLAND,VIC,3691,147.880991,-36.027154
GLEN CREEK,VIC,3691,147.880991,-36.027154
GUNDOWRING,VIC,3691,147.880991,-36.027154
HUME WEIR,VIC,3691,147.880991,-36.027154
HUON CREEK,VIC,3691,147.880991,-36.027154
KANCOONA,VIC,3691,147.880991,-36.027154
KANCOONA SOUTH,VIC,3691,147.880991,-36.027154
KERGUNYAH,VIC,3691,147.880991,-36.027154
KERGUNYAH SOUTH,VIC,3691,147.0284111,-36.42880742
KIEWA,VIC,3691,147.880991,-36.027154
KILLARA,VIC,3691,147.880991,-36.027154
LAKE HUME VILLAGE,NSW,3691,147.0344634,-36.09357335
LENEVA,VIC,3691,147.880991,-36.027154
LONE PINE,VIC,3691,147.880991,-36.027154
LUCYVALE,VIC,3691,147.880991,-36.027154
MONGANS BRIDGE,VIC,3691,147.880991,-36.027154
MOUNT ALFRED,VIC,3691,147.880991,-36.027154
OSBORNES FLAT,VIC,3691,146.9091366,-36.32062937
RUNNING CREEK,VIC,3691,147.880991,-36.027154
STAGHORN FLAT,VIC,3691,147.880991,-36.027154
TALGARNO,VIC,3691,147.880991,-36.027154
TANGAMBALANGA,VIC,3691,147.880991,-36.027154
THOLOGOLONG,VIC,3691,147.880991,-36.027154
UPPER GUNDOWRING,VIC,3691,147.880991,-36.027154
WODONGA FORWARD,VIC,3691,147.880991,-36.027154
BANDIANA,VIC,3694,146.919493,-36.150678
BANDIANA MILPO,VIC,3694,146.919493,-36.150678
CHARLEROI,VIC,3695,147.123674,-36.304285
HUON,VIC,3695,147.123674,-36.304285
RED BLUFF,VIC,3695,147.123674,-36.304285
SANDY CREEK,VIC,3695,147.123674,-36.304285
TAWONGA,VIC,3697,147.17925,-36.68753
TAWONGA SOUTH,VIC,3698,147.149468,-36.722034
BOGONG,VIC,3699,147.299257,-36.844307
FALLS CREEK,VIC,3699,147.299257,-36.844307
MOUNT BEAUTY,VIC,3699,147.299257,-36.844307
NELSE,VIC,3699,147.3656102,-36.83390754
BULLIOH,VIC,3700,147.35527,-36.335898
GEORGES CREEK,VIC,3700,147.2581548,-36.15063277
JARVIS CREEK,VIC,3700,147.35527,-36.335898
TALLANGATTA,VIC,3700,147.35527,-36.335898
TALLANGATTA EAST,VIC,3700,147.35527,-36.335898
DARTMOUTH,VIC,3701,147.476819,-36.638769
ESKDALE,VIC,3701,147.476819,-36.638769
FERNVALE,VIC,3701,147.476819,-36.638769
GRANITE FLAT,VIC,3701,147.476819,-36.638769
GRANYA,VIC,3701,147.476819,-36.638769
MITTA MITTA,VIC,3701,147.476819,-36.638769
OLD TALLANGATTA,VIC,3701,147.249954,-36.20193851
SHELLEY,VIC,3701,147.476819,-36.638769
TALLANDOON,VIC,3701,147.2207049,-36.40132656
TALLANGATTA SOUTH,VIC,3701,147.2815733,-36.32413828
TALLANGATTA VALLEY,VIC,3701,147.476819,-36.638769
KOETONG,VIC,3704,147.49344,-36.132613
CUDGEWA,VIC,3705,147.769911,-36.322884
NARIEL VALLEY,VIC,3705,147.769911,-36.322884
BIGGARA,VIC,3707,148.037958,-36.586316
BRINGENBRONG,NSW,3707,148.037958,-36.586316
COLAC COLAC,VIC,3707,148.037958,-36.586316
CORRYONG,VIC,3707,148.037958,-36.586316
NARIEL VALLEY,VIC,3707,147.9286148,-36.58238379
THOWGLA VALLEY,VIC,3707,148.037958,-36.586316
TOM GROGGIN,VIC,3707,148.0805746,-36.59561902
TOWONG,VIC,3707,148.037958,-36.586316
TOWONG UPPER,VIC,3707,148.037958,-36.586316
TINTALDRA,VIC,3708,147.942058,-36.070928
BURROWYE,VIC,3709,147.667373,-36.035908
GUYS FOREST,VIC,3709,147.667373,-36.035908
MOUNT ALFRED,VIC,3709,147.6313053,-36.00067772
PINE MOUNTAIN,VIC,3709,147.8327575,-36.01189247
WALWA,VIC,3709,147.667373,-36.035908
BUXTON,VIC,3711,145.682161,-37.41047
RUBICON,VIC,3712,145.839057,-37.3209
THORNTON,VIC,3712,145.839057,-37.3209
EILDON,VIC,3713,145.90623,-37.241527
LAKE EILDON,VIC,3713,145.90623,-37.241527
TAYLOR BAY,VIC,3713,145.880225,-37.20794843
ACHERON,VIC,3714,145.687889,-37.210538
ALEXANDRA,VIC,3714,145.687889,-37.210538
CATHKIN,VIC,3714,145.687889,-37.210538
CRYSTAL CREEK,VIC,3714,145.687889,-37.210538
DEVILS RIVER,VIC,3714,145.8060118,-37.18897433
FAWCETT,VIC,3714,145.687889,-37.210538
KORIELLA,VIC,3714,145.687889,-37.210538
MAINTONGOON,VIC,3714,145.7781021,-37.13112911
TAGGERTY,VIC,3714,145.687889,-37.210538
WHANREGARWEN,VIC,3714,145.6196525,-37.2189348
ANCONA,VIC,3715,145.739419,-36.985747
MERTON,VIC,3715,145.739419,-36.985747
WOODFIELD,VIC,3715,145.739419,-36.985747
FLOWERDALE,VIC,3717,145.435776,-37.286611
GHIN GHIN,VIC,3717,145.435776,-37.286611
GLENBURN,VIC,3717,145.435776,-37.286611
HOMEWOOD,VIC,3717,145.435776,-37.286611
KILLINGWORTH,VIC,3717,145.435776,-37.286611
LIMESTONE,VIC,3717,145.435776,-37.286611
MURRINDINDI,VIC,3717,145.435776,-37.286611
YEA,VIC,3717,145.435776,-37.286611
MOLESWORTH,VIC,3718,145.54096,-37.144067
GOBUR,VIC,3719,145.608491,-37.041215
KANUMBRA,VIC,3719,145.608491,-37.041215
TERIP TERIP,VIC,3719,145.608491,-37.041215
YARCK,VIC,3719,145.608491,-37.041215
BONNIE DOON,VIC,3720,145.850304,-37.017241
BARWITE,VIC,3722,146.253268,-37.202634
MANSFIELD,VIC,3722,146.253268,-37.202634
MIRIMBAH,VIC,3722,146.253268,-37.202634
ARCHERTON,VIC,3723,146.256507,-36.894465
BARJARG,VIC,3723,146.256507,-36.894465
BOOROLITE,VIC,3723,146.256507,-36.894465
BRIDGE CREEK,VIC,3723,146.256507,-36.894465
DELATITE,VIC,3723,146.256507,-36.894465
ENOCHS POINT,VIC,3723,146.1186202,-37.41855045
GAFFNEYS CREEK,VIC,3723,146.256507,-36.894465
GOUGHS BAY,VIC,3723,146.256507,-36.894465
HOWES CREEK,VIC,3723,146.256507,-36.894465
HOWQUA,VIC,3723,146.256507,-36.894465
HOWQUA HILLS,VIC,3723,146.256507,-36.894465
HOWQUA INLET,VIC,3723,146.256507,-36.894465
JAMIESON,VIC,3723,146.256507,-36.894465
KEVINGTON,VIC,3723,146.256507,-36.894465
KNOCKWOOD,VIC,3723,146.2594778,-37.42570709
MACS COVE,VIC,3723,146.256507,-36.894465
MAINDAMPLE,VIC,3723,146.256507,-36.894465
MATLOCK,VIC,3723,146.256507,-36.894465
MERRIJIG,VIC,3723,146.256507,-36.894465
MOUNT BULLER,VIC,3723,146.256507,-36.894465
MOUNTAIN BAY,VIC,3723,146.256507,-36.894465
NILLAHCOOTIE,VIC,3723,146.256507,-36.894465
PIRIES,VIC,3723,146.256507,-36.894465
SAWMILL SETTLEMENT,VIC,3723,146.256507,-36.894465
TOLMIE,VIC,3723,146.256507,-36.894465
WOODS POINT,VIC,3723,146.256507,-36.894465
MANSFIELD,VIC,3724,146.076832,-37.053108
BOXWOOD,VIC,3725,145.937326,-36.414359
CHESNEY VALE,VIC,3725,145.937326,-36.414359
GOORAMBAT,VIC,3725,145.937326,-36.414359
MAJOR PLAINS,VIC,3725,145.937326,-36.414359
STEWARTON,VIC,3725,145.937326,-36.414359
BUNGEET,VIC,3726,145.960209,-36.332254
BUNGEET WEST,VIC,3726,145.960209,-36.332254
DEVENISH,VIC,3726,145.960209,-36.332254
THOONA,VIC,3726,145.960209,-36.332254
ALMONDS,VIC,3727,145.957776,-36.242443
LAKE ROWAN,VIC,3727,145.957776,-36.242443
PELLUEBLA,VIC,3727,145.957776,-36.242443
ST JAMES,VIC,3727,145.957776,-36.242443
WAGGARANDALL,VIC,3727,145.957776,-36.242443
YUNDOOL,VIC,3727,145.957776,-36.242443
BOOMAHNOOMOONAH,VIC,3728,145.959015,-36.148922
TUNGAMAH,VIC,3728,145.959015,-36.148922
WILBY,VIC,3728,145.959015,-36.148922
YOUARANG,VIC,3728,145.959015,-36.148922
BATHUMI,VIC,3730,145.974755,-36.051782
BOOSEY,VIC,3730,145.974755,-36.051782
BUNDALONG,VIC,3730,145.974755,-36.051782
BUNDALONG SOUTH,VIC,3730,145.974755,-36.051782
BURRAMINE,VIC,3730,145.882739,-36.00973295
BURRAMINE SOUTH,VIC,3730,145.856688,-36.07318482
ESMOND,VIC,3730,145.974755,-36.051782
TELFORD,VIC,3730,145.974755,-36.051782
YARRAWONGA,VIC,3730,145.974755,-36.051782
YARRAWONGA SOUTH,VIC,3730,145.974755,-36.051782
MOYHU,VIC,3732,146.313751,-36.686814
MYRRHEE,VIC,3732,146.313751,-36.686814
WHITFIELD,VIC,3733,146.316338,-36.812087
BOWMANS FOREST,VIC,3735,146.603574,-36.515712
WHOROULY,VIC,3735,146.603574,-36.515712
WHOROULY EAST,VIC,3735,146.603574,-36.515712
WHOROULY SOUTH,VIC,3735,146.603574,-36.515712
MYRTLEFORD,VIC,3736,146.479489,-36.455136
ABBEYARD,VIC,3737,146.82759,-36.554037
BARWIDGEE,VIC,3737,146.82759,-36.554037
BUFFALO RIVER,VIC,3737,146.82759,-36.554037
DANDONGADALE,VIC,3737,146.82759,-36.554037
GAPSTED,VIC,3737,146.82759,-36.554037
HAVILAH,VIC,3737,146.8967591,-36.623195
HAVILLAH,VIC,3737,146.82759,-36.554037
MERRIANG,VIC,3737,146.82759,-36.554037
MERRIANG SOUTH,VIC,3737,146.82759,-36.554037
MUDGEGONGA,VIC,3737,146.82759,-36.554037
MYRTLEFORD,VIC,3737,146.82759,-36.554037
NUG NUG,VIC,3737,146.82759,-36.554037
ROSEWHITE,VIC,3737,146.82759,-36.554037
SELWYN,VIC,3737,146.9999008,-37.06713454
WONNANGATTA,VIC,3737,146.8156764,-37.13823976
OVENS,VIC,3738,146.75397,-36.587922
EUROBIN,VIC,3739,146.864194,-36.641016
BUCKLAND,VIC,3740,146.834561,-36.731686
MOUNT BUFFALO,VIC,3740,146.834561,-36.731686
POREPUNKAH,VIC,3740,146.834561,-36.731686
BRIGHT,VIC,3741,147.063163,-36.962316
FREEBURGH,VIC,3741,147.063163,-36.962316
GERMANTOWN,VIC,3741,147.063163,-36.962316
HARRIETVILLE,VIC,3741,147.063163,-36.962316
HOTHAM HEIGHTS,VIC,3741,147.063163,-36.962316
MOUNT HOTHAM,VIC,3741,147.063163,-36.962316
SMOKO,VIC,3741,147.063163,-36.962316
WANDILIGONG,VIC,3744,146.95979,-36.788479
ELDORADO,VIC,3746,146.51767,-36.31396
BAARMUTHA,VIC,3747,146.725705,-36.361056
BEECHWORTH,VIC,3747,146.725705,-36.361056
HURDLE FLAT,VIC,3747,146.725705,-36.361056
MURMUNGEE,VIC,3747,146.725705,-36.361056
SILVER CREEK,VIC,3747,146.725705,-36.361056
STANLEY,VIC,3747,146.725705,-36.361056
WOOLSHED,VIC,3747,146.725705,-36.361056
WOORAGEE,VIC,3747,146.725705,-36.361056
BRUARONG,VIC,3749,146.8638108,-36.42031113
YACKANDANDAH,VIC,3749,146.842075,-36.357399
WOLLERT,VIC,3750,145.005578,-37.596078
WOODSTOCK,VIC,3751,145.052904,-37.554655
MORANG SOUTH,VIC,3752,145.074353,-37.619102
SOUTH MORANG,VIC,3752,145.074353,-37.619102
BEVERIDGE,VIC,3753,144.959512,-37.476474
DOREEN,VIC,3754,145.112985,-37.593554
MERNDA,VIC,3754,145.112985,-37.593554
YAN YEAN,VIC,3755,145.142035,-37.563905
CHINTIN,VIC,3756,144.956641,-37.41233
DARRAWEIT GUIM,VIC,3756,144.956641,-37.41233
HIDDEN VALLEY,VIC,3756,144.956641,-37.41233
UPPER PLENTY,VIC,3756,144.956641,-37.41233
WALLAN,VIC,3756,144.956641,-37.41233
WALLAN EAST,VIC,3756,144.956641,-37.41233
BRUCES CREEK,VIC,3757,145.182221,-37.469784
EDEN PARK,VIC,3757,145.182221,-37.469784
HUMEVALE,VIC,3757,145.182221,-37.469784
KINGLAKE CENTRAL,VIC,3757,145.182221,-37.469784
KINGLAKE WEST,VIC,3757,145.182221,-37.469784
PHEASANT CREEK,VIC,3757,145.182221,-37.469784
WHITTLESEA,VIC,3757,145.182221,-37.469784
HEATHCOTE JUNCTION,VIC,3758,145.052552,-37.354647
WANDONG,VIC,3758,145.052552,-37.354647
PANTON HILL,VIC,3759,145.247277,-37.650385
SMITHS GULLY,VIC,3760,145.288073,-37.624929
SMITHS GULLY,VIC,3760,145.288344,-37.6269998
ST ANDREWS,VIC,3761,145.292381,-37.585625
BYLANDS,VIC,3762,144.936707,-37.354143
KINGLAKE,VIC,3763,145.353378,-37.521863
MOUNT SLIDE,VIC,3763,145.353378,-37.521863
FORBES,VIC,3764,144.900644,-37.263736
GLENAROUA,VIC,3764,144.900644,-37.263736
HIGH CAMP,VIC,3764,144.900644,-37.263736
KILMORE,VIC,3764,144.900644,-37.263736
KILMORE EAST,VIC,3764,144.900644,-37.263736
MORANDING,VIC,3764,144.900644,-37.263736
TANTARABOO,VIC,3764,144.900644,-37.263736
WILLOWMAVIN,VIC,3764,144.900644,-37.263736
MONTROSE,VIC,3765,145.346621,-37.814771
KALORAMA,VIC,3766,145.384955,-37.817818
MOUNT DANDENONG,VIC,3767,145.347505,-37.839387
COLDSTREAM,VIC,3770,145.416004,-37.708784
GRUYERE,VIC,3770,145.416004,-37.708784
YERING,VIC,3770,145.416004,-37.708784
CHRISTMAS HILLS,VIC,3775,145.365993,-37.642852
DIXONS CREEK,VIC,3775,145.365993,-37.642852
STEELS CREEK,VIC,3775,145.365993,-37.642852
TARRAWARRA,VIC,3775,145.365993,-37.642852
YARRA GLEN,VIC,3775,145.365993,-37.642852
BADGER CREEK,VIC,3777,145.513804,-37.606088
CASTELLA,VIC,3777,145.513804,-37.606088
CHUM CREEK,VIC,3777,145.513804,-37.606088
HEALESVILLE,VIC,3777,145.513804,-37.606088
HEALESVILLE MAIN STREET,VIC,3777,145.513804,-37.606088
HEALESVILLE POST SHOP,VIC,3777,145.513804,-37.606088
MOUNT TOOLEBEWONG,VIC,3777,145.513804,-37.606088
TOOLANGI,VIC,3777,145.513804,-37.606088
FERNSHAW,VIC,3778,145.623011,-37.537492
NARBETHONG,VIC,3778,145.623011,-37.537492
CAMBARVILLE,VIC,3779,145.784751,-37.539267
MARYSVILLE,VIC,3779,145.784751,-37.539267
COCKATOO,VIC,3781,145.487862,-37.938471
MOUNT BURNETT,VIC,3781,145.487862,-37.938471
NANGANA,VIC,3781,145.487862,-37.938471
AVONSLEIGH,VIC,3782,145.433024,-37.938068
CLEMATIS,VIC,3782,145.433024,-37.938068
EMERALD,VIC,3782,145.433024,-37.938068
MACCLESFIELD,VIC,3782,145.433024,-37.938068
GEMBROOK,VIC,3783,145.596576,-37.947379
TREMONT,VIC,3785,145.316734,-37.885138
FERNY CREEK,VIC,3786,145.332431,-37.878188
SASSAFRAS,VIC,3787,145.350888,-37.866786
SASSAFRAS GULLY,VIC,3787,145.350888,-37.866786
OLINDA,VIC,3788,145.377128,-37.848036
SHERBROOKE,VIC,3789,145.357336,-37.889767
KALLISTA,VIC,3791,145.379622,-37.896917
THE PATCH,VIC,3792,145.405388,-37.89424
MONBULK,VIC,3793,145.429715,-37.874533
SILVAN,VIC,3795,145.430311,-37.836663
MOUNT EVELYN,VIC,3796,145.384922,-37.786977
GILDEROY,VIC,3797,145.786343,-37.867809
GLADYSDALE,VIC,3797,145.786343,-37.867809
POWELLTOWN,VIC,3797,145.786343,-37.867809
THREE BRIDGES,VIC,3797,145.786343,-37.867809
YARRA JUNCTION,VIC,3797,145.786343,-37.867809
BIG PATS CREEK,VIC,3799,145.818512,-37.727566
EAST WARBURTON,VIC,3799,145.818512,-37.727566
MCMAHONS CREEK,VIC,3799,145.818512,-37.727566
MILLGROVE,VIC,3799,145.818512,-37.727566
REEFTON,VIC,3799,145.818512,-37.727566
WARBURTON,VIC,3799,145.818512,-37.727566
WESBURN,VIC,3799,145.818512,-37.727566
MONASH UNIVERSITY,VIC,3800,145.134935,-37.910545
ENDEAVOUR HILLS,VIC,3802,145.255599,-37.971763
HALLAM,VIC,3803,145.265524,-38.009435
NARRE WARREN EAST,VIC,3804,145.325994,-37.980059
NARRE WARREN NORTH,VIC,3804,145.325994,-37.980059
FOUNTAIN GATE,VIC,3805,145.304198,-38.037026
NARRE WARREN,VIC,3805,145.304198,-38.037026
NARRE WARREN SOUTH,VIC,3805,145.304198,-38.037026
BERWICK,VIC,3806,145.349488,-38.025018
HARKAWAY,VIC,3806,145.349488,-38.025018
BEACONSFIELD,VIC,3807,145.371635,-38.048316
GUYS HILL,VIC,3807,145.371635,-38.048316
BEACONSFIELD UPPER,VIC,3808,145.42327,-38.002518
DEWHURST,VIC,3808,145.42327,-38.002518
OFFICER,VIC,3809,145.406887,-38.069094
OFFICER SOUTH,VIC,3809,145.406887,-38.069094
PAKENHAM,VIC,3810,145.472514,-38.04658
PAKENHAM SOUTH,VIC,3810,145.472514,-38.04658
PAKENHAM UPPER,VIC,3810,145.472514,-38.04658
RYTHDALE,VIC,3810,145.472514,-38.04658
MARYKNOLL,VIC,3812,145.565304,-38.070135
NAR NAR GOON,VIC,3812,145.565304,-38.070135
NAR NAR GOON NORTH,VIC,3812,145.565304,-38.070135
TYNONG,VIC,3813,145.634339,-38.064252
TYNONG NORTH,VIC,3813,145.634339,-38.064252
CORA LYNN,VIC,3814,145.669112,-38.10718
GARFIELD,VIC,3814,145.669112,-38.10718
GARFIELD NORTH,VIC,3814,145.669112,-38.10718
VERVALE,VIC,3814,145.669112,-38.10718
BUNYIP,VIC,3815,145.726311,-38.01378
BUNYIP NORTH,VIC,3815,145.726311,-38.01378
IONA,VIC,3815,145.726311,-38.01378
TONIMBUK,VIC,3815,145.726311,-38.01378
LABERTOUCHE,VIC,3816,145.787991,-38.043542
LONGWARRY,VIC,3816,145.787991,-38.043542
LONGWARRY NORTH,VIC,3816,145.787991,-38.043542
MODELLA,VIC,3816,145.787991,-38.043542
ATHLONE,VIC,3818,145.867337,-38.096289
DROUIN,VIC,3818,145.867337,-38.096289
DROUIN EAST,VIC,3818,145.867337,-38.096289
DROUIN SOUTH,VIC,3818,145.867337,-38.096289
DROUIN WEST,VIC,3818,145.867337,-38.096289
HALLORA,VIC,3818,145.867337,-38.096289
JINDIVICK,VIC,3818,145.867337,-38.096289
RIPPLEBROOK,VIC,3818,145.867337,-38.096289
TARAGO,VIC,3818,145.867337,-38.096289
BONA VISTA,VIC,3820,145.922212,-38.207476
LILLICO,VIC,3820,145.922212,-38.207476
WARRAGUL,VIC,3820,145.922212,-38.207476
BRANDY CREEK,VIC,3821,145.945214,-37.919937
BRAVINGTON,VIC,3821,145.9226127,-38.08301804
BULN BULN,VIC,3821,145.945214,-37.919937
BULN BULN EAST,VIC,3821,145.945214,-37.919937
CROSSOVER,VIC,3821,145.945214,-37.919937
ELLINBANK,VIC,3821,145.945214,-37.919937
FERNDALE,VIC,3821,145.945214,-37.919937
LARDNER,VIC,3821,145.945214,-37.919937
NAYOOK,VIC,3821,145.945214,-37.919937
NEERIM JUNCTION,VIC,3821,145.945214,-37.919937
NEERIM NORTH,VIC,3821,145.945214,-37.919937
NILMA,VIC,3821,145.945214,-37.919937
NILMA NORTH,VIC,3821,145.945214,-37.919937
ROKEBY,VIC,3821,145.945214,-37.919937
SEAVIEW,VIC,3821,145.945214,-37.919937
SHADY CREEK,VIC,3821,145.945214,-37.919937
TETOORA ROAD,VIC,3821,145.945214,-37.919937
TORWOOD,VIC,3821,145.8742873,-38.25783442
WARRAGUL SOUTH,VIC,3821,145.945214,-37.919937
WARRAGUL WEST,VIC,3821,145.945214,-37.919937
CLOVERLEA,VIC,3822,145.989901,-38.194379
DARNUM,VIC,3822,145.989901,-38.194379
GAINSBOROUGH,VIC,3822,145.989901,-38.194379
ALLAMBEE,VIC,3823,146.065656,-38.210382
YARRAGON,VIC,3823,146.065656,-38.210382
YARRAGON SOUTH,VIC,3823,146.065656,-38.210382
CHILDERS,VIC,3824,146.16397,-38.245649
NARRACAN,VIC,3824,146.16397,-38.245649
THORPDALE SOUTH,VIC,3824,146.16397,-38.245649
TRAFALGAR,VIC,3824,146.16397,-38.245649
TRAFALGAR EAST,VIC,3824,146.16397,-38.245649
TRAFALGAR SOUTH,VIC,3824,146.16397,-38.245649
ABERFELDY,VIC,3825,146.342932,-37.978862
AMOR,VIC,3825,146.342932,-37.978862
BOOLA,VIC,3825,146.4605642,-38.0485774
CARINGAL,VIC,3825,146.342932,-37.978862
COALVILLE,VIC,3825,146.342932,-37.978862
COOPERS CREEK,VIC,3825,146.342932,-37.978862
ERICA,VIC,3825,146.342932,-37.978862
FUMINA,VIC,3825,146.342932,-37.978862
FUMINA SOUTH,VIC,3825,146.342932,-37.978862
HERNES OAK,VIC,3825,146.342932,-37.978862
HILL END,VIC,3825,146.342932,-37.978862
JACOB CREEK,VIC,3825,146.342932,-37.978862
JERICHO,VIC,3825,146.2288747,-37.66622391
MOE,VIC,3825,146.342932,-37.978862
MOE SOUTH,VIC,3825,146.342932,-37.978862
MOONDARRA,VIC,3825,146.342932,-37.978862
NEWBOROUGH,VIC,3825,146.342932,-37.978862
NEWBOROUGH EAST,VIC,3825,146.342932,-37.978862
RAWSON,VIC,3825,146.342932,-37.978862
TANJIL,VIC,3825,146.342932,-37.978862
TANJIL SOUTH,VIC,3825,146.342932,-37.978862
THALLOO,VIC,3825,146.3086546,-38.08561743
THALOO,VIC,3825,146.342932,-37.978862
THOMSON,VIC,3825,146.342932,-37.978862
TOOMBON,VIC,3825,146.4393424,-37.72124292
WALHALLA,VIC,3825,146.342932,-37.978862
WALHALLA EAST,VIC,3825,146.5807798,-37.9325509
WESTBURY,VIC,3825,146.342932,-37.978862
WILLOW GROVE,VIC,3825,146.342932,-37.978862
YALLOURN,VIC,3825,146.342932,-37.978862
YALLOURN NORTH,VIC,3825,146.342932,-37.978862
NEERIM,VIC,3831,146.013136,-37.993258
NEERIM EAST,VIC,3831,146.013136,-37.993258
NEERIM SOUTH,VIC,3831,146.013136,-37.993258
NAYOOK,VIC,3832,145.945214,-37.919937
NEERIM JUNCTION,VIC,3832,145.945214,-37.919937
NEERIM NORTH,VIC,3832,145.945214,-37.919937
ADA,VIC,3833,145.851865,-37.84222154
BAW BAW,VIC,3833,146.077886,-37.829347
BAW BAW VILLAGE,VIC,3833,146.077886,-37.829347
GENTLE ANNIE,VIC,3833,145.8366168,-37.93840381
ICY CREEK,VIC,3833,146.077886,-37.829347
LOCH VALLEY,VIC,3833,146.077886,-37.829347
MT BAW BAW,VIC,3833,146.077886,-37.829347
NOOJEE,VIC,3833,146.077886,-37.829347
PIEDMONT,VIC,3833,146.077886,-37.829347
TANJIL BREN,VIC,3833,146.077886,-37.829347
TOORONGO,VIC,3833,146.077886,-37.829347
VESPER,VIC,3833,146.077886,-37.829347
THORPDALE,VIC,3835,146.175271,-38.290637
DRIFFIELD,VIC,3840,146.424457,-38.245215
HAZELWOOD,VIC,3840,146.424457,-38.245215
HAZELWOOD NORTH,VIC,3840,146.424457,-38.245215
HAZELWOOD SOUTH,VIC,3840,146.424457,-38.245215
JEERALANG,VIC,3840,146.424457,-38.245215
JEERALANG JUNCTION,VIC,3840,146.424457,-38.245215
MARYVALE,VIC,3840,146.424457,-38.245215
MID VALLEY,VIC,3840,146.424457,-38.245215
MORWELL,VIC,3840,146.424457,-38.245215
MORWELL EAST,VIC,3840,146.424457,-38.245215
MORWELL UPPER,VIC,3840,146.424457,-38.245215
GIPPSLAND MC,VIC,3841,147.463,-37.5832
CHURCHILL,VIC,3842,146.414358,-38.315452
BLACKWARRY,VIC,3844,146.607101,-38.316869
CALLIGNEE,VIC,3844,146.607101,-38.316869
